run,camCol,rerun,field,objID,u,g,r,i,z,ra,dec
3926,2,301,208,1237662335725732687,22.1639,26.02826,25.50021,25.05486,21.80584,253.851317306768,20.3984361795253
3926,2,301,208,1237662335725732718,22.55433,24.1478,25.19276,24.2985,22.41135,253.854309758346,20.3373684590894
3926,2,301,208,1237662335725732706,22.29577,25.75631,25.61118,24.63578,22.33446,253.865670164486,20.3858610954134
3926,2,301,207,1237662335725668336,24.10343,24.53868,24.78732,24.13984,20.75926,253.896116107255,20.4948037506982
3926,2,301,209,1237662335725798117,22.48001,24.5907,24.59171,24.09678,22.63982,253.954022620353,20.2486564523299
3926,2,301,209,1237662335725798090,22.38886,25.0296,25.49518,24.63098,23.3444,253.961142788165,20.3008730279338
3926,2,301,209,1237662335725799388,24.80342,25.34379,25.14982,24.14513,21.12137,254.012476299892,20.3374345901414
3926,2,301,209,1237662335725798155,21.84655,25.03136,24.59319,23.72154,22.60727,254.017531969632,20.250723134029
3926,2,301,209,1237662335725799399,25.19527,25.87469,25.44549,24.46082,21.02528,254.055914335242,20.2987759249992
3926,2,301,209,1237662335725799396,23.8335,25.31419,25.70079,24.75393,20.48088,254.07082221175,20.3394849407157
3926,2,301,210,1237662335725863663,22.30252,24.28915,25.13899,24.42484,22.70342,254.083345766157,20.1917351334037
3926,2,301,210,1237662335725863668,22.05788,25.08884,24.79977,24.14715,22.55347,254.088037315901,20.1876473205846
3926,2,301,210,1237662335725863695,22.2215,24.89613,24.68474,24.19182,22.27606,254.119305722368,20.1599826177721
3926,2,301,210,1237662335725863717,22.27779,25.81446,25.23199,24.26218,23.63749,254.137494496972,20.1434936274038
3926,2,301,211,1237662335725929289,22.3455,25.42119,25.46914,24.92911,22.34503,254.184407366223,20.0432254541837
3926,2,301,211,1237662335725929288,22.43634,25.70512,25.26495,24.80054,22.65824,254.21452141444,20.0749404725776
3926,2,301,210,1237662335725863737,22.24978,23.60157,24.77551,24.3029,22.69054,254.239477331672,20.2105434044007
3926,2,301,211,1237662335725929326,22.62083,25.3693,25.69939,24.79128,22.01167,254.242092942024,20.0502877979579
3926,2,301,211,1237662335725929338,22.27543,25.45101,25.62812,24.24701,23.07028,254.262628249263,20.0319372489582
3926,2,301,211,1237662335725929334,22.41982,24.81582,24.98898,24.19085,22.68365,254.316577745187,20.0905019422704
3926,2,301,211,1237662335725929335,22.43084,25.16095,25.17871,24.77552,23.16296,254.344742031511,20.1164414711606
3926,2,301,212,1237662335725994952,22.39063,26.00768,25.34314,24.04021,21.7421,254.36027639345,19.9442107421609
3926,2,301,213,1237662335726060448,22.71152,25.20279,25.38441,24.78727,23.16173,254.452056922586,19.803395800859
3926,2,301,213,1237662335726060474,22.10293,25.79466,26.39053,25.47314,23.71173,254.475931761833,19.7819476717926
3926,2,301,213,1237662335726060509,22.08543,24.75662,24.78097,24.34575,22.70725,254.501950568397,19.7585631387476
3926,2,301,213,1237662335726061608,25.20542,25.17102,24.92561,23.96412,20.77491,254.53396472233,19.9252788993294
3926,2,301,214,1237662335726125855,22.26694,24.54747,25.86637,23.94811,22.92499,254.544303406463,19.778874950231
3926,2,301,214,1237662335726125863,22.50418,25.11561,25.47354,23.87387,22.82764,254.555650510372,19.7690336914932
3926,2,301,213,1237662335726061623,25.56858,25.50261,25.13129,24.26967,20.93251,254.588254857065,19.8765126695562
3926,2,301,214,1237662335726125907,22.06779,25.17538,25.11584,24.22098,22.98876,254.598335259537,19.7302844575709
3926,2,301,214,1237662335726125940,22.37902,24.62494,25.13294,24.53381,22.97618,254.607237133872,19.6638084573482
3926,2,301,213,1237662335726060505,21.75095,25.12649,25.67703,24.67251,22.53541,254.612637142066,19.8761271103727
3926,2,301,215,1237662335726191514,22.5012,24.75956,24.94338,24.04151,23.49224,254.680279125348,19.5978915700574
3926,2,301,215,1237662335726191503,22.44627,24.52842,25.24367,24.74972,23.03403,254.70182081613,19.6374519399211
3926,2,301,215,1237662335726191515,21.88589,25.39718,25.43719,24.10799,22.43711,254.719003014369,19.6218514586962
3926,2,301,215,1237662335726192554,24.66862,25.78679,25.61066,24.35563,20.69103,254.725125067976,19.7531026366158
3926,2,301,216,1237662335726257061,22.14984,25.23678,25.38029,24.3184,22.80133,254.786812660237,19.5604075233279
3926,2,301,216,1237662335726257088,22.19043,24.93339,24.87115,23.78438,22.27827,254.81513878331,19.5349437187756
3926,2,301,216,1237662335726257089,22.29462,25.23521,25.76874,24.77724,23.44056,254.81674995118,19.5332953632541
3926,2,301,216,1237662335726257118,22.04591,25.37712,25.16124,24.53522,22.53047,254.852620396861,19.5009172671826
3926,2,301,216,1237662335726257139,21.91407,25.54946,25.15166,23.49978,22.95474,254.873108318956,19.4823613693022
3926,2,301,217,1237662335726323599,22.97989,24.75606,25.87747,24.91192,20.90874,254.910629963091,19.4309428762344
3926,2,301,217,1237662335726323607,23.92848,24.77009,25.07394,24.49345,21.10204,254.983741253472,19.4652322425122
3926,2,301,218,1237662335726388063,22.32858,24.83974,25.23794,24.18941,22.14837,255.037494822451,19.3334304296588
3926,2,301,218,1237662335726388097,22.36861,25.0777,26.28575,24.99643,23.04503,255.039181185201,19.2731773823337
3926,2,301,217,1237662335726322663,22.14405,24.66007,24.76677,23.85079,21.69152,255.058385014402,19.4969045554997
3926,2,301,218,1237662335726388085,22.52913,24.67887,24.84676,23.98764,22.11869,255.060869834524,19.3121592693872
3926,2,301,218,1237662335726388104,22.55054,25.21088,25.19,23.74614,23.23994,255.080631784657,19.2941444164157
3926,2,301,219,1237662335726453616,22.42158,25.70573,25.66253,24.50943,21.94348,255.109573856558,19.2093201081422
3926,2,301,218,1237662335726388652,23.05425,23.02226,23.10061,22.6971,21.93496,255.111334887246,19.2757906819222
3926,2,301,219,1237662335726453613,22.35805,25.95148,25.64575,24.78683,23.06568,255.130770732778,19.2490291581765
3926,2,301,219,1237662335726453647,22.14688,25.55161,25.12057,23.49661,22.41235,255.170742855824,19.2126816599532
3926,2,301,219,1237662335726454569,24.50336,24.53062,25.64778,23.92699,20.73264,255.190205288852,19.3320761502227
3926,2,301,220,1237662335726519064,22.34509,25.07314,24.88969,24.13167,22.43884,255.245731346054,19.1443709671354
3926,2,301,220,1237662335726519122,22.47399,25.55465,25.73233,23.74338,22.92405,255.308646135516,19.0872488149104
3926,2,301,220,1237662335726519380,23.49396,23.3128,24.73248,23.92074,23.39646,255.330820159965,19.1734312657056
3926,2,301,221,1237662335726584742,22.20304,24.36257,25.41419,24.64222,22.40544,255.361147476949,19.0393580996484
3926,2,301,221,1237662335726584760,22.506,25.54778,25.24402,24.08651,22.08726,255.384366081949,19.0176990409954
3926,2,301,221,1237662335726584795,22.11319,24.91748,26.36071,23.92989,21.98477,255.420006484168,18.9853147434164
3926,2,301,221,1237662335726584809,22.57463,24.97999,25.18056,24.23566,22.37912,255.44444444543,18.9633453971531
3926,2,301,222,1237662335726650335,22.28648,25.32726,25.40523,24.6427,23.06255,255.482181160733,18.9287527468321
3926,2,301,223,1237662335726715806,22.38818,25.45671,25.18221,24.06683,22.15747,255.586565821332,18.7999761810294
3926,2,301,223,1237662335726715811,22.0898,25.22819,25.5189,23.75627,22.35014,255.613688634077,18.8080137135184
3926,2,301,223,1237662335726715818,22.36436,24.54153,25.61356,24.46796,23.25854,255.62188335756,18.8008349394152
3926,2,301,223,1237662335726715833,22.2723,24.99942,25.17456,24.77037,22.2403,255.63183211709,18.7917046715844
3926,2,301,222,1237662335726651410,25.69125,25.80229,25.26659,24.0463,20.65851,255.632513031967,18.9287960536425
3926,2,301,223,1237662335726715834,22.06968,25.0521,24.48555,23.65218,21.91136,255.633832089843,18.7897516000785
3926,2,301,223,1237662335726715845,22.72118,25.31153,24.93357,24.24268,22.32508,255.658001061317,18.7673737521547
3926,2,301,223,1237662335726716804,23.39192,25.03439,25.12854,23.77139,20.81105,255.749729195306,18.8213260802413
3926,2,301,224,1237662335726781352,22.47772,24.83603,24.89876,24.1542,22.16895,255.752637256784,18.6808964211968
3926,2,301,224,1237662335726781358,22.24277,25.84144,25.59098,24.49319,23.68331,255.762766366394,18.6714356295599
3926,2,301,224,1237662335726782321,25.54892,25.24268,24.94018,23.88895,21.02142,255.794892118593,18.7251218320815
3926,2,301,224,1237662335726782314,24.06133,25.21257,25.26471,24.03192,20.97466,255.803492518777,18.7661692187714
3926,2,301,225,1237662335726846770,22.37163,25.30315,25.17591,23.93564,23.02058,255.810095951681,18.6280182273062
3926,2,301,225,1237662335726846845,22.16207,24.47246,24.89526,24.49167,22.39935,255.852062259714,18.5562022820201
3926,2,301,225,1237662335726846846,22.51361,25.54502,25.99888,25.01587,22.38499,255.871952448038,18.5712117431661
3926,2,301,226,1237662335726912434,22.15016,25.03706,25.63456,24.59522,23.51332,255.947272918926,18.5015720323932
3926,2,301,225,1237662335726847890,24.84119,25.69821,25.06486,24.2006,20.89691,255.948477659154,18.5872795167121
3926,2,301,226,1237662335726912522,22.03341,25.37147,24.901,24.33121,22.29814,256.002922000356,18.450060272487
3926,2,301,226,1237662335726912529,21.98203,25.82129,25.75598,24.42099,22.21349,256.009796643684,18.4439976917363
3926,2,301,227,1237662335726978080,22.44209,24.76431,25.27013,24.48001,22.26202,256.04677150696,18.409970934442
3926,2,301,227,1237662335726978081,22.38379,25.02394,24.8227,24.00088,22.99083,256.048516699122,18.4080296459035
3926,2,301,227,1237662335726978121,22.26567,24.8322,25.40828,24.6073,23.64403,256.08428716926,18.37498727861
3926,2,301,227,1237662335726978126,22.45339,24.73482,25.11813,24.30198,22.58667,256.088768926688,18.3707887845188
3926,2,301,227,1237662335726979234,25.49298,25.87955,25.60789,24.69092,20.9215,256.104102194049,18.4948058855024
3926,2,301,227,1237662335726979241,23.64823,26.10292,26.17281,24.92148,20.74689,256.119786472568,18.4803777732096
3926,2,301,227,1237662335726979246,24.00021,25.85609,25.50121,23.57385,21.11872,256.144995001561,18.4569934512733
3926,2,301,227,1237662335726979253,24.04658,25.79201,25.11977,23.70954,21.01388,256.153658057546,18.3945640909986
3926,2,301,228,1237662335727043643,22.36254,25.11692,24.51989,23.8234,22.71499,256.222889643458,18.2138768236458
3926,2,301,227,1237662335726978181,22.34916,24.18091,24.26642,23.79434,23.28646,256.243600822267,18.4487404693034
3926,2,301,229,1237662335727109032,22.33482,25.63783,25.08394,23.87626,22.72104,256.247490796968,18.2239546671174
3926,2,301,229,1237662335727110094,24.1679,25.90887,25.38126,24.81311,21.01271,256.35370255455,18.3295669941073
3926,2,301,229,1237662335727110110,25.46604,25.11018,25.11548,24.64495,21.20046,256.401486787415,18.2197522994762
3926,2,301,230,1237662335727174643,21.93232,25.51984,25.23973,23.55509,22.13501,256.415093087593,18.0685448350849
3926,2,301,229,1237662335727110114,24.87272,24.771,25.94854,24.51588,20.40984,256.417281678872,18.2049882052292
3926,2,301,230,1237662335727175615,24.09366,25.96547,25.32325,23.84083,20.72007,256.445371339268,18.1789562046023
3926,2,301,230,1237662335727174675,21.6338,24.71833,25.0632,23.83076,22.62071,256.466592338053,18.0207608641195
3926,2,301,231,1237662335727240251,22.21821,24.17259,25.59051,24.9051,21.79913,256.496289134731,17.9339222799217
3926,2,301,232,1237662335727305703,22.5454,24.88743,25.15852,24.20687,22.23209,256.600531167276,17.8367813335702
3926,2,301,231,1237662335727241342,24.79471,25.43587,25.0655,24.05902,20.89366,256.606999322418,18.0286334561381
3926,2,301,231,1237662335727241343,25.69697,25.32692,24.79922,24.2842,21.18984,256.610690143388,18.0252967890137
3926,2,301,231,1237662335727241347,24.02251,24.94433,25.72676,24.06255,20.82557,256.630967746101,18.0062946395041
3926,2,301,232,1237662335727305769,22.52844,25.98015,25.48985,24.88082,22.58203,256.669249353773,17.7988332588109
3926,2,301,232,1237662335727306693,25.30589,25.55334,25.18204,24.40975,21.09285,256.681926578473,17.9585529318536
3926,2,301,233,1237662335727371380,21.86307,25.43661,26.18171,23.96494,22.37157,256.7104551236,17.7934179951946
3926,2,301,233,1237662335727371419,22.74046,25.74908,25.41773,24.25355,22.59851,256.723101735324,17.7223409493637
3926,2,301,233,1237662335727371440,22.53005,25.43757,25.17517,24.59508,23.35058,256.770477487025,17.7372176922972
3926,2,301,233,1237662335727371451,22.06575,24.56721,25.39816,23.72225,22.5992,256.785106067171,17.7236703761736
3926,2,301,233,1237662335727371958,23.24706,23.30846,24.18405,23.48599,22.66984,256.873511415624,17.7840072753157
3926,2,301,127,1237662335720424732,24.37555,25.49395,24.81583,22.31255,21.87,243.930707051686,28.5033705531896
3926,2,301,33,1237662335714263406,22.4087,24.94206,25.28762,24.53499,22.20662,230.344037669635,36.5306279699597
3926,2,301,33,1237662335714264210,24.54649,25.32321,24.94569,24.54023,20.4135,230.35557979334,36.6689874350766
3926,2,301,34,1237662335714328923,22.46008,25.19101,25.71297,24.12247,23.18512,230.594474028456,36.5886270332975
3926,2,301,35,1237662335714395355,25.73184,25.41824,25.64952,24.01115,20.89808,230.660460178604,36.386140441791
3926,2,301,37,1237662335714525534,22.13395,25.91229,25.85553,25.28274,23.34075,230.984316287904,36.2107083545124
3926,2,301,38,1237662335714591031,22.02888,24.95787,25.44178,24.4602,23.96942,231.072360654774,36.1940200352352
3926,2,301,38,1237662335714591819,24.58479,25.25126,24.9331,23.92539,20.67311,231.135346474909,36.2788776455276
3926,2,301,38,1237662335714591829,24.22857,25.46001,25.46218,23.65068,20.71771,231.194467108746,36.202856228638
3926,2,301,40,1237662335714722115,21.66165,24.57841,24.92694,24.096,23.61583,231.389231587966,36.0333039730129
3926,2,301,41,1237662335714787678,22.09513,25.22887,24.78249,24.30892,23.27379,231.596469401703,35.9270517778258
3926,2,301,41,1237662335714787714,22.32409,24.91841,25.10084,24.28064,22.1516,231.634963525361,35.9073729434881
3926,2,301,43,1237662335714919708,24.25305,25.61809,25.00435,23.81572,20.31511,231.905606839594,35.8847663014222
3926,2,301,43,1237662335714918882,21.97615,24.3678,26.30366,24.82184,23.02088,231.950214041432,35.7444852296717
3926,2,301,47,1237662335715181920,23.92013,25.44505,25.11517,23.91746,20.61915,232.530283694747,35.5584793057517
3926,2,301,47,1237662335715181922,24.07628,25.74408,25.39098,24.4708,20.83614,232.534808150883,35.5558710148936
3926,2,301,47,1237662335715181938,23.94144,25.26946,24.65095,24.03888,20.7685,232.622357568843,35.5096419205271
3926,2,301,49,1237662335715313071,24.57459,24.22844,25.4458,24.18679,20.72641,232.894106661778,35.3653817471159
3926,2,301,50,1237662335715378551,23.6192,25.68528,25.43033,24.75054,20.95474,233.048606068308,35.2830385571857
3926,2,301,50,1237662335715377525,22.23484,24.91491,25.3177,24.27999,22.27152,233.082237675667,35.3112997299445
3926,2,301,51,1237662335715444088,23.25035,24.66525,25.11048,24.69926,20.64987,233.217075246186,35.1926522378005
3926,2,301,53,1237662335715574179,21.76908,25.54905,25.55356,24.74999,22.79878,233.362771572303,34.9954697233185
3926,2,301,54,1237662335715639715,22.27528,25.28012,25.49969,24.14875,22.54395,233.654084930767,34.9950798862536
3926,2,301,54,1237662335715639792,22.02822,25.86745,25.5302,23.50227,22.94741,233.725257318251,34.9556171590686
3926,2,301,56,1237662335715770746,22.01127,24.48669,24.89253,23.34329,22.81423,233.941437863104,34.6798371026982
3926,2,301,56,1237662335715770748,22.02132,25.57483,25.3333,24.20773,22.60152,233.948078505964,34.6760976412027
3926,2,301,57,1237662335715836398,22.09168,25.17513,24.6781,23.52176,23.09796,234.096812599991,34.594125135701
3926,2,301,58,1237662335715902019,22.02355,25.27306,24.96287,23.77263,22.14425,234.236297065238,34.5169175274077
3926,2,301,61,1237662335716099374,24.6679,24.43849,25.61286,23.89412,20.87385,234.623108050345,34.3760670620899
3926,2,301,61,1237662335716099397,23.63716,25.19492,25.01986,24.23699,20.67273,234.715060191991,34.3218348847506
3926,2,301,61,1237662335716099398,25.11968,25.72019,25.14254,23.55888,20.62049,234.749058279543,34.3501454198252
3926,2,301,64,1237662335716296098,24.17882,25.65367,25.23213,24.29151,20.74659,235.190779699657,34.1003615670902
3926,2,301,69,1237662335716622778,22.41575,25.33774,25.32584,24.25755,22.55214,235.885806776782,33.5802373756841
3926,2,301,71,1237662335716754532,25.73681,25.52032,25.18024,24.5751,20.58023,236.209717330108,33.5118138096731
3926,2,301,71,1237662335716754543,25.24049,24.91395,25.36136,24.63377,20.68768,236.227822707326,33.4562252015118
3926,2,301,72,1237662335716820240,25.08375,25.38928,25.69536,24.39292,20.46073,236.302978142406,33.4571709846175
3926,2,301,74,1237662335716950425,22.72344,25.07704,25.12296,24.30292,22.79958,236.501952300973,33.1671350947204
3926,2,301,75,1237662335717016046,21.90302,25.41996,24.98787,24.22758,22.79259,236.838064470606,33.1799426173976
3926,2,301,78,1237662335717212568,21.95261,25.45265,25.40171,23.79121,22.26622,237.098899136063,32.8630916311538
3926,2,301,78,1237662335717212642,22.22809,25.25975,25.38396,24.48423,23.66324,237.172473523186,32.8188796468593
3926,2,301,83,1237662335717540265,22.07828,25.17606,25.72402,23.27544,22.21238,237.847654600018,32.4087971009102
3926,2,301,85,1237662335717671256,22.23959,24.86539,24.53579,23.39818,21.80859,238.121362964585,32.2403486775803
3926,2,301,92,1237662335718130173,22.22886,24.72445,25.56887,25.12956,21.82523,239.175053902231,31.5801236336533
3926,2,301,93,1237662335718195722,21.88977,24.90986,24.64254,23.84194,22.92836,239.341125692402,31.4740553248159
3926,2,301,97,1237662335718457882,22.39212,24.57504,25.4496,24.52005,22.52092,239.901745229082,31.1139398385589
3926,2,301,98,1237662335718523371,22.11318,24.83317,25.85415,25.03321,23.18748,239.982502921716,31.0612489609305
3926,2,301,98,1237662335718523411,22.41702,24.31454,24.67316,23.79445,23.28067,240.040927657978,31.0236392830869
3926,2,301,105,1237662335718982991,24.4417,25.25094,25.74019,23.7195,20.96163,241.011435992877,30.5043772015376
3926,2,301,106,1237662335719047756,22.27448,25.6923,25.47884,24.85073,23.23769,241.126722626354,30.2777137184815
3926,2,301,106,1237662335719048567,24.69852,24.37653,25.38907,24.13995,20.92277,241.184530116888,30.3941529450194
